X..Pathway.Id	Pathway.Name	Bacterial-Pneumonia-Series1_NHBE_Mock	CoV-ARDS_d14-Series1_NHBE_Mock	CoV-ARDS-Series1_NHBE_Mock	CoV-Pneumonia-Series1_NHBE_Mock	Sepsis-ARDS-Series1_NHBE_Mock
R-HSA-166520	Signaling by NTRKs	-0.0458398680931694	0.0552369140583228	-1.43611591227153	-1.50053237165614	-2.92774345118615
R-HSA-166658	Complement cascade	-0.0220021976530004	0.0135359761707389	-0.0942022823427468	-0.00457648835200207	-0.0569242191268099
R-HSA-166662	Lectin pathway of complement activation	2.46242127323168e-25	-1.00531873353051e-05	-0.000116717436648376	1.84985690778999e-07	-2.40855840631906e-24
R-HSA-166663	Initial triggering of complement	0.000615478277316586	-0.000424284220393711	-0.000593681647192453	0.0117388062596915	6.90804564304419e-05
R-HSA-166665	Terminal pathway of complement	-1.05789987330846e-05	-0.0348793751324828	-0.00683602608775425	-0.0740734261040536	-0.0208358397432996
R-HSA-166786	Creation of C4 and C2 activators	2.46242127323168e-25	-1.00531873353051e-05	-0.000116717436648376	1.84985690778999e-07	-2.40855840631906e-24
R-HSA-167021	PLC-gamma1 signalling	0.000911022472637279	-0.00235859685661844	-0.016215015881259	-0.00144602762411867	-0.00366144170435547
R-HSA-167044	Signalling to RAS	0.0406376526114735	0.365397323272485	-0.74581453784585	-0.563858213019471	-0.782470205551201
R-HSA-167060	NGF processing	-0.117853042878564	-0.0128745677484637	0.00327842040801219	-0.1202000955558	-0.117893890697649
R-HSA-167826	The fatty acid cycling model	0.146513493202321	0.0154890034675618	0.000372654688669835	0.000150066970514997	-0.000620983782041027
R-HSA-167827	The proton buffering model	0.146513493202321	0.0400697777368436	-0.024192252670302	0.000150066970799158	-0.000620983782041027
R-HSA-1679131	Trafficking and processing of endosomal TLR	-0.00598435925267307	0.0176990939277896	-0.0214964214657008	-0.00678579967718769	-0.00704348692929429
R-HSA-168138	Toll Like Receptor 9 (TLR9) Cascade	-0.42205847526949	-1.57304760249722	-1.32393778293324	-2.23645491896831	-2.26351272481598
R-HSA-168142	Toll Like Receptor 10 (TLR10) Cascade	-0.426215172837078	-1.60189499532712	-1.3218633013914	-2.22255083150404	-2.26127555011097
R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	-0.532995909597777	-1.62498484160924	-1.29900021576326	-1.99448251044391	-2.36649328381495
R-HSA-168176	Toll Like Receptor 5 (TLR5) Cascade	-0.426215172837078	-1.60189499532712	-1.3218633013914	-2.22255083150404	-2.26127555011097
R-HSA-168179	Toll Like Receptor TLR1:TLR2 Cascade	-0.424593375551282	-1.57748818465164	-1.38685720527777	-2.59231446755978	-2.31621552070933
R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	-0.422059567067644	-1.5774643164135	-1.32388840249568	-2.23644883634976	-2.26351273631552
R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade	-0.424593375551282	-1.57748818465164	-1.38685720527777	-2.59231446755978	-2.31621552070933
R-HSA-168249	Innate Immune System	-2.79086619954572	0.618513612403028	-2.62853752511732	-2.57479651702743	-4.41822221678807
R-HSA-168256	Immune System	-8.84794502555271	0.147309653605315	-10.4051273333926	6.52040912676484	-13.3517908583138
R-HSA-168638	NOD1/2 Signaling Pathway	-0.0814940124170473	-0.181498710842445	-0.818194182930465	-0.426340666472573	-0.727666023961572
R-HSA-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	-0.0160583931224069	-0.378809648213442	-1.46356085838402	-1.75630250851765	-1.61256866298854
R-HSA-168898	Toll-like Receptor Cascades	-0.644260768605382	-1.57740991454205	-1.39552516526033	-2.59515856099863	-2.53645242472142
R-HSA-168927	TICAM1, RIP1-mediated IKK complex recruitment	-0.0832774291112102	-0.337252871288095	-0.18947216416531	-0.0507957705629925	-0.318331403932151
R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	0.0339439072654703	-0.071571912458598	-1.65431504830709	-1.85888116907686	-1.27405947114225
R-HSA-169893	Prolonged ERK activation events	-0.035619338047639	-1.16276967653896	-0.431296008279219	0.905003749096036	-0.627432625963788
R-HSA-169911	Regulation of Apoptosis	-1.91727978022279	1.45690967097334	1.8647079281591	0.0628113204944644	-0.0764010323260144
R-HSA-170145	Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	0.0116553154455035	-0.0788595068647977	-0.0629656693620917	-0.125201139694994	-0.111793948104289
R-HSA-170660	Adenylate cyclase activating pathway	0.00275776767819882	-0.00847741221037439	-0.115686670959085	-0.085599662256035	0.000999586077598002
R-HSA-170670	Adenylate cyclase inhibitory pathway	-0.00445567499710989	-0.0106646047535905	-0.236513955355689	-0.0787540462405155	-0.0692550600462333
R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	6.63943221128494e-05	-0.0634453968564958	-0.0687873158434173	0.00850966144233989	-0.0420819446519729
R-HSA-170834	Signaling by TGF-beta Receptor Complex	-0.125113513784979	-0.69471015727501	-1.00724869222162	-1.92107045787918	-3.36509126703799
R-HSA-170968	Frs2-mediated activation	-0.0327273366733737	-1.19724119866498	-0.430293750549336	0.924123910882848	-0.625640804291773
R-HSA-170984	ARMS-mediated activation	-0.00180912264687662	0.011851682183323	-0.0454120115276759	-0.0580105648007247	-0.0875000336018572
R-HSA-171007	p38MAPK events	0.0188982508716584	0.262798959509715	-0.514971377474779	-0.414783941552724	-0.584022129819068
R-HSA-171306	Packaging Of Telomere Ends	0.00645763051104852	0.651337327304129	-1.12964713774366	-1.12574996681831	-1.28271711644623
R-HSA-171319	Telomere Extension By Telomerase	0.0285975852980115	0.591658140849711	-0.142769703529628	-0.330665975529771	-0.147993850837331
R-HSA-173599	Formation of the active cofactor, UDP-glucuronate	-5.78909834071817e-12	0.00359418720859388	0.000182846903739056	6.84489343888958e-08	-4.68190211934719e-12
R-HSA-173623	Classical antibody-mediated complement activation	0	0	0	0	0
R-HSA-173736	Alternative complement activation	0.000615478277316586	-0.000412799428453059	-0.000460290290397965	0.0117385948474734	6.90804564304419e-05
R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	-0.0344994043058627	-0.0399173691194052	-0.0839479172888405	-0.123155457813606	-0.0971287804176698
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	-1.87869713128494	1.35809648380671	1.76001792548565	0.023645732775814	-0.105354852082139
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	-1.9253075016952	1.48107799706889	1.91251379708989	0.028723266750207	0.0152324351740587
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	-1.82795423939795	1.24944029201273	1.55063167433491	-0.380495121868655	-0.406991347164157
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	-1.96244990952316	1.45267810424916	1.81062756263422	-0.00397385918567467	-0.139395029616365
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	-1.82768051744541	1.50223869177791	1.59170252936802	-0.0792187144495189	-0.34482541791279
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	-1.96261831515078	1.35005560538392	1.80566077457901	-0.0881894940323593	-0.218184110899045
R-HSA-174362	Transport and synthesis of PAPS	0	0.00427531561081077	-0.000543314211824805	1.07043887433283e-21	0
R-HSA-174403	Glutathione synthesis and recycling	0.0317589581805825	-0.0105130593647882	-0.00238827726048126	0.00137403128131262	-0.0088625623628769
R-HSA-174411	Polymerase switching on the C-strand of the telomere	0.00425418719720234	-0.0101373996150558	-0.0672304058385288	-0.0719428717736384	-0.0552651519465489
R-HSA-174414	Processive synthesis on the C-strand of the telomere	0.00521125439675037	-0.0653451389056979	-0.0943066997457727	-0.0963299421979822	-0.14387157332381
R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	0.00520636635438251	-0.0783614907606502	-0.0945982648663791	-0.0931880919780589	-0.144147335213403
R-HSA-174430	Telomere C-strand synthesis initiation	0.00427539268388341	-0.00781537539365766	-0.0656516820557566	-0.071411285670121	-0.055242334692586
R-HSA-174437	Removal of the Flap Intermediate from the C-strand	0.00521132318575998	-0.065540610463472	-0.094303529692832	-0.0963297439124952	-0.14387117727343
R-HSA-174577	Activation of C3 and C5	0.000615478277316586	-0.000414231033058406	-0.000476964210544076	0.0117386212740007	6.90804564304419e-05
R-HSA-174824	Lipoprotein metabolism	-0.0491129648190174	0.286265252839641	-0.365824196996756	-0.202838085425203	-1.16056284676856
R-HSA-176187	Activation of ATR in response to replication stress	0.0494829945162969	-0.244450174789465	-0.340168325166678	-0.401847365568479	-0.430271911662904
R-HSA-176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	-0.0557504782913428	-0.0192831882386878	-0.0420395436062662	-0.00411402017185244	-0.0732372901874284
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	-1.915695596482	1.25378839456793	1.72141210155131	-0.270453357557146	-0.30066143895097
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	-1.96313587445487	1.38359725762239	1.76861750413357	-0.123241438175263	-0.251470581920142
R-HSA-176412	Phosphorylation of the APC/C	0.0184004471618983	0.0493049323216641	-0.189823814155269	-0.0590768760479337	-0.237029182363577
R-HSA-176417	Phosphorylation of Emi1	0.0505575237103545	0.092225258306604	-0.128562943017489	0.00967670535646879	-0.174940813943667
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	-1.91032567198184	1.45895991081519	1.66419970004651	0.0132214715847235	-0.391454979489159
R-HSA-176974	Unwinding of DNA	0.00883755454267241	-0.064084559879022	-0.0288026617238412	-0.0509334465935321	-0.0807444470182481
R-HSA-177128	Conjugation of salicylate with glycine	1.12790853719079e-06	0.00466806720851407	0.000182801532230805	1.16363338064346e-06	-1.40853922313574e-07
R-HSA-177135	Conjugation of benzoate with glycine	4.48611869511264e-07	0.00645163505912421	0.0001838897245876	4.62820990446916e-07	-5.60229303472309e-08
R-HSA-177162	Conjugation of phenylacetate with glutamine	2.13325923963398e-07	0.00701584242424941	0.000184259351737953	2.216264775572e-07	-2.66370247518618e-08
R-HSA-177504	Retrograde neurotrophin signalling	-0.00769855909441795	-0.0990163498043892	-0.0237960915723969	0.0621250821374647	-0.0600243418115297
R-HSA-177929	Signaling by EGFR	-0.195431869298289	0.295710536400693	-0.912890553279508	-0.0120243640109297	-1.07744198718189
R-HSA-1793185	Chondroitin sulfate/dermatan sulfate metabolism	-0.0516525891164683	-0.211160261803103	-0.0828708161061887	0.0142880275194086	-0.150633533313471
R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	-0.0555405529852354	-0.0301393757778401	-0.0297093440856387	-0.0637115432845084	-0.0637941846748677
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	-1.96261831515078	1.35005391922677	1.80566077451571	-0.0881894940323593	-0.218184110899045
R-HSA-179812	GRB2 events in EGFR signaling	0.0218152916339193	0.409164081893605	-0.304436631527479	-0.286975177294342	-0.346466089912885
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	-1.81548348949839e-05	0.0753918176573411	-0.00300427568408379	-0.00380258434278797	-0.00567219053730575
R-HSA-180024	DARPP-32 events	-0.244675008266702	-0.334718231405945	-0.114840601959395	0.674032841535838	-0.30587839635989
R-HSA-180292	GAB1 signalosome	-0.196268039463276	0.354348106187353	-0.299361944953505	-0.491532023961995	-0.67012213553627
R-HSA-180336	SHC1 events in EGFR signaling	0.0261816065848639	0.45926839368136	-0.401323463620063	-0.298581416537698	-0.485355464639065
R-HSA-180786	Extension of Telomeres	0.0293845682816161	0.573833661426391	-0.183834599410515	-0.349023134150735	-0.190316255822608
R-HSA-1810476	RIP-mediated NFkB activation via ZBP1	0.111035631979683	-0.193586766997195	-0.999025505878472	-1.61888449636399	-0.935232423476669
R-HSA-181429	Serotonin Neurotransmitter Release Cycle	-0.000200455807305992	0.0822077880871817	-0.105584573965071	-0.0682341771474832	-0.147340586627694
R-HSA-181430	Norepinephrine Neurotransmitter Release Cycle	-0.000110732086264495	0.0894651109061567	-0.106689944821774	-0.140626809062819	-0.147273086285714
R-HSA-181431	Acetylcholine binding and downstream events	-0.000980860461184649	0.00770281762049332	0.0747779350470788	0.0741061289713073	8.37999706399411e-06
R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	-0.424593375551282	-1.57748818465164	-1.38685720527777	-2.59231446755978	-2.31621552070933
R-HSA-182971	EGFR downregulation	0.0302481076043921	-0.182777725397739	-0.175034185296654	0.647476778008361	-0.339482215194299
R-HSA-1834941	STING mediated induction of host immune responses	0.0125965062065865	0.00654888113684483	-0.0106851256713223	-0.337283177370859	-0.191427493090987
R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA	0.154355348842701	-0.461854322163078	-1.1031224242892	-1.36236599534049	-1.29429950242939
R-HSA-1852241	Organelle biogenesis and maintenance	0.0786407766880769	-0.290895422751437	-0.858034571220021	-0.820261646895268	-3.13560405959751
R-HSA-1855167	Synthesis of pyrophosphates in the cytosol	-9.31682426943083e-09	-0.00724148498083019	-0.000317779734021024	-1.21656711415225e-05	-1.71714257822494e-08
R-HSA-1855183	Synthesis of IP2, IP, and Ins in the cytosol	-0.180775998031711	-0.0513573611246097	-0.0767545194800899	-0.0253022953190954	-0.0978547415218866
R-HSA-1855191	Synthesis of IPs in the nucleus	-2.81953303445794e-08	0.0121186949655966	-0.0194937714770181	-0.000164936273696215	-2.65326962243049e-08
R-HSA-1855204	Synthesis of IP3 and IP4 in the cytosol	-1.52495549692694	-0.0316807118675006	-0.518212041871504	-0.982053667285934	-0.83372394678655
R-HSA-1855231	Synthesis of IPs in the ER lumen	-1.83629267689035e-09	0.0116289990280602	-0.018453053392125	1.87153279595017e-05	-8.13164056894918e-09
R-HSA-186712	Regulation of beta-cell development	-0.0612507357439038	-0.204643795524564	-2.59919322381943	-2.75604836493153	-1.84819859709746
R-HSA-186763	Downstream signal transduction	-0.0988353046160159	0.600971626528608	-0.961493696455716	-1.93329057516559	-1.238464231921
R-HSA-186797	Signaling by PDGF	-0.546761641108361	0.638936032765539	-0.931590903919809	-2.53714835684515	-1.99649064777625
R-HSA-187015	Activation of TRKA receptors	0.0266936017686677	0.0333153800805176	-0.0260466784906061	0.00801880808211384	0.000559394102716729
R-HSA-187024	NGF-independant TRKA activation	0.0300686694223571	0.0383532902684696	-0.0264205232054874	0.0112896847584943	0.00393034774992367
R-HSA-187037	Signaling by NTRK1 (TRKA)	-0.19533936391106	-0.906800568606553	-1.42984653918594	-1.42848409299513	-2.8154401763924
R-HSA-187042	TRKA activation by NGF	0.000911022472637279	-0.0164442228458474	0.00101965030354934	-0.00144602762411867	-0.00366144170435547
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	-1.72843939784604	1.99301695345082	1.27685311253077	-1.17589621182854	-0.96075407104894
R-HSA-187687	Signalling to ERKs	-0.0127228465202138	-0.635480514814758	-1.00583646693116	0.448555105416148	-0.963944013202156
R-HSA-187706	Signalling to p38 via RIT and RIN	0.00116549498157059	-0.0615176942509257	-0.0383833718392789	-0.0317144893378296	-0.0856661302179542
R-HSA-189085	Digestion of dietary carbohydrate	5.61926908928956e-07	-0.000785244364267942	-9.81236633476251e-05	1.7557351237686e-05	5.63128953719624e-07
R-HSA-189200	Cellular hexose transport	-0.505497386486301	0.392682919437714	-0.0259703086712355	-0.861405289461066	-0.295747212334606
R-HSA-189445	Porphyrin metabolism	-0.00488333235145064	-0.0265081153668128	-0.0511013402913224	-0.114722070913154	-2.52682931626108
R-HSA-189451	Heme biosynthesis	-0.00811945347864189	-0.0140024747228464	-0.0171387843974913	0.00050714701694382	-0.0173436850550877
R-HSA-189483	Heme degradation	-0.007458488903172	-0.0378841537321174	-0.051204164547692	-0.114727847842486	-2.50955825073451
R-HSA-190236	Signaling by FGFR	-0.39773743716731	0.0567374044340218	-0.849834419974699	0.0907669611244964	-2.32673754346986
R-HSA-190239	FGFR3 ligand binding and activation	-0.21308238754686	0.620993200578039	0.00592401557320802	-0.0526579606792236	-1.42903131299745
R-HSA-190241	FGFR2 ligand binding and activation	0.00680720162061263	0.0028984354208834	-0.0337789386618303	-0.093662126985455	-0.137242511011852
R-HSA-190242	FGFR1 ligand binding and activation	0.00687286244920676	-0.228607310737503	-0.00605011357314017	-0.0100015543229405	-0.108661301052461
R-HSA-190322	FGFR4 ligand binding and activation	0.00691160993304709	-0.0825517381633362	-0.0352750316691305	-0.097570469832986	-0.189864134650242
R-HSA-190370	FGFR1b ligand binding and activation	0.00420682068877203	-0.176398139147488	-0.0166543007461163	0.0693602727461249	-0.0609751336389876
R-HSA-190371	FGFR3b ligand binding and activation	-0.212928980161355	0.649579494321273	-0.0367004790875702	-0.0647226126303882	-1.37743964018196
R-HSA-190372	FGFR3c ligand binding and activation	-0.21308238754686	0.620993200578039	0.00592401557320802	-0.0526579606792236	-1.42903131299745
R-HSA-190373	FGFR1c ligand binding and activation	0.0068747364350128	-0.157947672949186	-0.00168317725323213	-0.0138635111370621	-0.108209191074949
R-HSA-190374	FGFR1c and Klotho ligand binding and activation	0.00436209602015906	-0.22123339425065	0.0466811976401872	0.0629266649980161	-0.00780800182026673
R-HSA-190375	FGFR2c ligand binding and activation	0.00684960560046768	-0.018713703756979	0.000518507354368949	-0.0638537615163494	-0.101946543093642
R-HSA-190377	FGFR2b ligand binding and activation	0.00414161900422269	-0.0045726238456843	-0.0479243832592131	-0.0218182177485461	-0.0900086724969773
R-HSA-190704	Oligomerization of connexins into connexons	0	0	0	0	0
R-HSA-190828	Gap junction trafficking	0.175236800272107	-0.219056339420639	0.169734172050322	-0.437770738480666	-0.0254183612411971
R-HSA-190861	Gap junction assembly	0	0	0	0	0
R-HSA-190873	Gap junction degradation	0.175236800272107	-0.219056339420639	0.169734172050322	-0.437770738480666	-0.0254183612411971
R-HSA-1912399	Pre-NOTCH Processing in the Endoplasmic Reticulum	0.0265770631168422	-0.155325319688995	-0.355278190883037	-0.112524384578043	-0.601831434081872
R-HSA-1912408	Pre-NOTCH Transcription and Translation	-0.238663368132639	0.462494072436653	-2.60058257496439	-4.2434550987571	-4.03080810219606
R-HSA-1912420	Pre-NOTCH Processing in Golgi	-0.0885606578071914	-0.115234560178061	-0.415816071408336	-0.239910397963982	-0.807288435064022
R-HSA-1912422	Pre-NOTCH Expression and Processing	-0.353765184359278	0.480286622620806	-2.627037573763	-4.33299465891637	-4.19403726009644
R-HSA-191273	Cholesterol biosynthesis	-0.0679765837337899	0.114249564979136	-0.0910452533685384	-0.975613421883922	-1.2982757683183
R-HSA-191650	Regulation of gap junction activity	0.187298044065583	-0.199019220686859	0.123187266534512	-0.545366580737292	-0.113244616989784
R-HSA-191859	snRNP Assembly	-0.0440963208122996	0.171962536369534	-0.35986360508307	-0.179198278231633	-0.616497967846371
R-HSA-192105	Synthesis of bile acids and bile salts	-0.00682046003522196	0.0721530482522116	-0.168512405652899	-0.335958780406449	-0.8671086224055
R-HSA-192456	Digestion of dietary lipid	0	0.0204074670223804	-0.0245561157726503	5.30796481318187e-08	0
R-HSA-193048	Androgen biosynthesis	9.92258000119557e-05	-0.00322627230949156	-0.00122981362293912	0.0149011963860291	-0.00013179998031392
R-HSA-193144	Estrogen biosynthesis	-7.87694085716877e-06	-0.304639037972283	0.310840380961749	0.239783326583296	-0.0258492372967995
R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	-0.00681876795736487	0.0736152986003031	-0.169782152793848	-0.335548919213025	-0.360442351375175
R-HSA-193634	Axonal growth inhibition (RHOA activation)	0.0430808658506946	0.030446638176363	-0.230417225891732	-0.139026112777439	-0.353144535732223
R-HSA-193639	p75NTR signals via NF-kB	0.0251703189690346	0.197034164321226	-0.88855858484006	-1.63494350728882	-0.991094888884616
R-HSA-193648	NRAGE signals death through JNK	0.0202404714776537	-1.11197333909269	-0.439435201302292	-0.368281099675457	-0.457907931094505
R-HSA-193670	p75NTR negatively regulates cell cycle via SC1	0.0821205688471026	0.0512554909098407	-0.580447597313165	-0.622543345663438	-0.966073983609495
R-HSA-193681	Ceramide signalling	-0.00341769404890086	-0.0193969468495133	0.00155896741298977	-0.00313669626043021	-0.00880441748679483
R-HSA-193692	Regulated proteolysis of p75NTR	0.00824208580609668	0.0295018259431557	-0.807740221959142	-1.606180406564	-0.940342339771584
R-HSA-193697	p75NTR regulates axonogenesis	0.0397057981970052	0.025408727988411	-0.230043381176851	-0.14229698945382	-0.35651548937943
R-HSA-193704	p75 NTR receptor-mediated signalling	-4.92209375478579	-1.30482671599739	-1.30702735988322	-1.63028046110001	-6.67006079500691
R-HSA-193775	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	-8.63797356221617e-07	0.0204161073221801	-0.0357081875915049	-0.035017859195221	-0.0472464743676677
R-HSA-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	-0.00679540571055446	0.0519797917594427	-0.1340215609689	-0.29807574836767	-0.313100224299064
R-HSA-193993	Mineralocorticoid biosynthesis	3.70312795761543e-06	-0.0114378994989392	0.00353768600595452	0.0114057224454681	4.64684606833656e-07
R-HSA-194002	Glucocorticoid biosynthesis	-0.000168841587456977	-0.0181855749054127	0.00341104184251819	-0.00477593161453626	-2.58819554455018e-05
R-HSA-194068	Bile acid and bile salt metabolism	-0.00682047454751785	0.0731948691255919	-0.168613049582272	-0.335948855654843	-3.33875818201683
R-HSA-194138	Signaling by VEGF	-0.565514205637396	0.130341726729194	-2.26772789366739	-1.23679699264424	-3.01062504997793
R-HSA-194306	Neurophilin interactions with VEGF and VEGFR	-0.21752116835754	0.24167467559278	-0.0293160099611935	0.97690350690666	-0.480874077466213
R-HSA-194313	VEGF ligand-receptor interactions	-0.224093514782997	-0.071220500577778	-0.210733628969147	-0.266808479417349	-0.920601078685075
R-HSA-194315	Signaling by Rho GTPases	-1.17183655213195	-0.825946829301274	-3.44370832606823	-3.57506961847636	-5.65321808877981
R-HSA-194441	Non-coding RNA Metabolism	-0.0440963208122996	0.171962536369534	-0.35986360508307	-0.179198278231633	-0.616497967846371
R-HSA-195253	Degradation of beta-catenin by the destruction complex	-2.16226816223885	3.76141356972596	1.39218257100684	-1.33515965857466	-1.57738513585309
R-HSA-195258	RHO GTPase Effectors	-0.345534250521648	-0.027246201660575	-3.53959917934324	-1.9828202446523	-3.14997877000106
R-HSA-195399	VEGF binds to VEGFR leading to receptor dimerization	-0.224093514782997	-0.071220500577778	-0.210733628969147	-0.266808479417349	-0.920601078685075
R-HSA-195721	Signaling by WNT	-7.13294702677271	8.81291091288569	3.67173550668663	-3.88621734330951	-5.24958224070805
R-HSA-196025	Formation of annular gap junctions	0.174982305975455	-0.169175783536542	0.191802788987017	-0.403784350814648	0.0565862446029731
R-HSA-196071	Metabolism of steroid hormones	-0.000171695715603639	-0.322283712860195	0.313719017263064	0.249897210810518	-0.0259501167575859
R-HSA-196108	Pregnenolone biosynthesis	-3.37284974910664e-07	0.000848776902804442	-0.000112260816848721	0.000113070203124775	0.000112589713191942
R-HSA-196299	Beta-catenin phosphorylation cascade	-0.172198076822006	2.1351056004225	-0.349303247401885	-1.39556757018086	-0.59818047354308
R-HSA-1963640	GRB2 events in ERBB2 signaling	0.0235503028733203	0.367782193022705	-0.51970184523993	-0.696415342941909	-0.44812920605988
R-HSA-1963642	PI3K events in ERBB2 signaling	-0.212377994275894	0.37627675553116	-0.436702198872472	-0.78060187663066	-0.650270978698742
R-HSA-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism	-0.000558047695554193	-0.00877402691888208	-0.0352760500114965	-0.225774449690459	-0.0346577471326285
R-HSA-196757	Metabolism of folate and pterines	0.00649606900922945	-1.4832246334166	-0.0364199994732729	0.672784606361871	-0.0391490953825516
R-HSA-196780	Biotin transport and metabolism	9.37583133455676e-06	-0.00872888381371369	0.000127722146558902	0.000213102821766976	-0.0259213001301508
R-HSA-196783	Coenzyme A biosynthesis	-3.5983405800736e-06	0.00775446557360245	-0.000842802381609399	0.00105751097894536	0.00104828420237767
R-HSA-196791	Vitamin D (calciferol) metabolism	0.0501018550498368	-0.0586791738067067	-0.174450945225412	0.11998374453775	-0.337240181020719
R-HSA-196807	Nicotinate metabolism	1.63770290702818	-1.6698083974214	-0.535556501126374	-0.149808912874095	-1.73853368683953
R-HSA-196819	Vitamin B1 (thiamin) metabolism	-4.17266925792455e-05	-0.00319440751941683	-0.0240476774895859	-3.7968198955231e-05	-7.32624219933186e-05
R-HSA-196836	Vitamin C (ascorbate) metabolism	0.00178228102294724	0.339015950213286	-0.0571989777275169	-0.217477220329251	-0.204396921362329
R-HSA-196843	Vitamin B2 (riboflavin) metabolism	-0.00635763193862403	-0.0063632516519086	-0.00636287781136395	-0.00527560671923645	-0.00797109160445235
R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	1.63769361389151	-1.98201510329813	-1.6945604057181	0.213348856396545	-2.02105750163803
R-HSA-196854	Metabolism of vitamins and cofactors	1.63418046522724	-1.93894339914421	-1.76851516402159	-0.555118055138705	-2.34312956530145
R-HSA-1971475	A tetrasaccharide linker sequence is required for GAG synthesis	-0.0511715963878514	-0.224916700665664	-0.0441951363905336	-0.00242305316889663	-0.149077622321061
R-HSA-197264	Nicotinamide salvaging	1.63585990365612	-1.66836414163332	-0.463890714815948	-0.163336331644029	-1.70691099037651
R-HSA-1980143	Signaling by NOTCH1	-0.199223102166416	-1.14423216424563	-1.61932252322421	-2.97564104538968	-2.79944971622244
R-HSA-1980145	Signaling by NOTCH2	0.209167359079562	-1.15079033607724	-0.698892725915839	-0.645192747678059	-1.06135823678438
R-HSA-198203	PI3K/AKT activation	-0.183938398230127	0.476688342564893	-0.451034031199823	-0.674773286090558	-0.751299527858897
R-HSA-198323	AKT phosphorylates targets in the cytosol	0.108505968959912	1.87153111699663	-0.283745413632239	-1.25428659577051	-0.352109480440763
R-HSA-198693	AKT phosphorylates targets in the nucleus	-0.0213387309056441	-1.59190219398981	-0.566007326215411	-1.52808571788499	-0.95512064140843
R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	0.0874219649340473	-1.90046913797983	-0.85219708486753	-0.899824458219526	-2.24829972736473
R-HSA-198745	Signalling to STAT3	0.0446830927179803	0.257894566075382	-0.302575162734057	-1.719063961781	-0.425494103904403
R-HSA-198753	ERK/MAPK targets	0.0300963603576708	-1.00628189185035	-0.763316550468846	-0.125870943126834	-1.00486533319796
R-HSA-198765	Signalling to ERK5	-0.00120881232126192	-0.00533758630954814	-0.0540094743056933	-0.0379893103237975	-0.0373395855409948
R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	-0.203045417398134	0.473597539137326	-0.351141232867671	-1.42619009634566	-0.692936835806279
R-HSA-1989781	PPARA activates gene expression	-0.110121988609018	0.417078846408694	-1.25932966063511	-2.52192761419079	-3.00913401448441
R-HSA-199220	Vitamin B5 (pantothenate) metabolism	-0.00135665739731239	0.86608146429028	-1.03358320834207	0.0678815707350266	-0.00465917118130111
R-HSA-199418	Negative regulation of the PI3K/AKT network	-0.0268272537906937	-0.393491559020708	-1.04916848383091	-1.45977189908364	-3.42677211109489
R-HSA-199920	CREB phosphorylation	-0.17745017141784	-0.354239953747053	-0.285123919535536	-0.192799580044061	-0.464911260614742
R-HSA-199977	ER to Golgi Anterograde Transport	0.21048950140923	4.56495643361939	-0.019189658173984	0.0193323490988862	-0.161970117764808
R-HSA-199991	Membrane Trafficking	0.375681458908896	6.42732747629323	-0.816207283640359	-2.33639460964339	-1.85757831014979
R-HSA-199992	trans-Golgi Network Vesicle Budding	0.0092155844021414	-0.129297543147025	-0.301304014096497	-0.258507912335532	-0.384302621849272
