X..Pathway.Id	Pathway.Name	hsa-let-7a-5p(+)	hsa-let-7b-5p(+)	hsa-let-7c-5p(+)	hsa-let-7d-5p(+)	hsa-let-7e-5p(+)	hsa-miR-1-3p(-)	hsa-miR-1228-5p(+)	hsa-miR-199a-5p(+)	hsa-miR-200a-3p(-)	hsa-miR-206(-)	hsa-miR-3168(+)	hsa-miR-335-3p(+)	hsa-miR-340-3p(+)	hsa-miR-378a-3p(-)	hsa-miR-432-5p(+)	hsa-miR-4433b-3p(+)	hsa-miR-4433b-5p(+)	hsa-miR-486-3p(+)	hsa-miR-582-3p(-)	hsa-miR-654-3p(+)
R-HSA-140179	Amine Oxidase reactions	0	-0.00649612674103835	5.70360164020322e-06	0	0	-4.27903840569125e-05	-2.31683547817898e-06	-4.73326945660848e-06	-5.94337805373188e-05	-0.00113438782382992	0	0	0.00084741155196786	-0.000210795182337245	0.00321798446889028	0	0	0.000145956762601266	-7.68863076633139e-06	0
R-HSA-140180	COX reactions	-0.00642738411588563	-0.00651932164541828	-0.00249670998703444	0	0	-0.000204390908696017	-1.84681958102684e-05	-0.00569433224248732	0.000901458944640361	-0.00255350079329918	0	0	-0.0664735268643161	-0.00350914552920914	0.00964703780961173	0	0	-0.000285818592610307	-3.50982423210779e-06	0
R-HSA-140342	Apoptosis induced DNA fragmentation	0	0.00515687358393186	7.57203794256463e-05	0	0	1.60281579387855e-05	-3.1844342639966e-07	-0.00275627158523992	0.111798782754141	0.00735295455193816	0	0	-0.313521167514642	0.00370289415792992	0.00620702868599028	0	0	0.000217598883402603	0.000660678390171418	0
R-HSA-140534	Ligand-dependent caspase activation	0	-0.0353976096796455	0.00887954486803218	0	0	-0.000302018858054701	3.72591900868695e-07	-0.00275121184635228	0.000851413931057805	0.0143694944465488	0	0	-0.201201723472543	-0.00126297239156012	0.019302640824127	0	0	-0.00166765621171144	-0.000376262610776907	0
R-HSA-140834	Extrinsic Pathway of Fibrin Clot Formation	0	-3.97389955929867e-06	-5.15838570924499e-06	0	0	1.04997471732509e-05	-2.71491393475017e-07	-4.65191088448267e-07	1.26097861826358e-05	0.00451452235375685	0	0	-0.0347250347945094	-0.00436962950301443	-3.55265572797184e-08	0	0	4.27123290866666e-05	2.64303692405569e-08	0
R-HSA-140837	Intrinsic Pathway of Fibrin Clot Formation	0	-0.0317255154129316	-5.21672699965508e-05	0	0	-0.00259105680281939	-4.46120071923126e-06	-2.34237753176362e-06	-3.06349672163684e-05	-0.00429753572720733	0	0	0.000417601192657263	-0.00639157533655509	2.58435588000389e-05	0	0	0.00168057016463863	-0.00071069153538146	0
R-HSA-140875	Common Pathway of Fibrin Clot Formation	-3.29631732197979e-10	-0.0316440188559986	-3.36703594258265e-05	0	0	-0.00514476349928426	-8.78639144469799e-07	-5.60322079888951e-07	0.00408740308201838	0.012284540027701	0	0	0.000464002632556385	-0.00402929751680148	2.84544552961226e-05	0	0	-0.00647257972305436	-0.000720218713717873	0
R-HSA-140877	Formation of Fibrin Clot (Clotting Cascade)	-3.29631732197979e-10	-0.0316625205547445	-6.74302944923805e-05	0	0	-0.0051852833676724	-4.27343947956428e-06	-7.76338905328833e-06	0.00404106530776693	0.0125000521797245	0	0	-0.0344108691931431	-0.0146369953752897	2.86258692025907e-05	0	0	-0.00504112760594371	-0.000722160962148572	0
R-HSA-141333	Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB	0	-3.1193091933735e-11	8.62363793273327e-08	0	0	-1.81834981922318e-08	-6.17747668543008e-07	0	-2.53944757189268e-08	-0.00125940151524933	0	0	3.01855631077965e-06	-3.54651481284242e-06	-5.41200736443756e-11	0	0	0.000135283164628468	-8.5186083278059e-06	0
R-HSA-141334	PAOs oxidise polyamines to amines	0	-0.00649612670984526	5.61736526087588e-06	0	0	-4.27722005587203e-05	-1.69908780963598e-06	-4.73326945660848e-06	-5.94083860615999e-05	0.000125013691419406	0	0	0.00084439299565708	-0.000207248667524403	0.00321798452301035	0	0	1.06446063521716e-05	8.29977561474506e-07	0
R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	0	-0.0158929368583734	1.19909811378799e-05	0	0	0.0025529873908536	8.33733626808132e-08	0	-8.25527475126514e-05	0.00391684206955694	0	0	-0.0697062368604556	-0.000293963997751943	8.59456991539827e-06	0	0	-0.00055686194780043	0.0548583829639051	0
R-HSA-141424	Amplification of signal from the kinetochores	1.46779736240045e-05	-0.0259933737615143	-0.00631376242387283	0	0	-0.00178777058476497	-5.7338597239554e-06	-0.00549991317182799	0.0065976062999608	0.0132733617164961	0	0	-0.247204740959612	0.0698479460829593	-0.000237878751905003	0	0	-0.00164191639377675	0.0861296563713646	0
R-HSA-141430	Inactivation of APC/C via direct inhibition of the APC/C complex	0	-0.0158929368583734	1.19909811378799e-05	0	0	0.0025529873908536	8.33733626808132e-08	0	-8.25527475126514e-05	0.00391684206955694	0	0	-0.0697062368604556	-0.000293963997751943	8.59456991539827e-06	0	0	-0.00055686194780043	0.0548583829639051	0
R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	1.46779736240045e-05	-0.0259933737615143	-0.00631376242387283	0	0	-0.00178777058476497	-5.7338597239554e-06	-0.00549991317182799	0.0065976062999608	0.0132733617164961	0	0	-0.247204740959612	0.0698479460829593	-0.000237878751905003	0	0	-0.00164191639377675	0.0861296563713646	0
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	0.00529313352348019	0.0130992424466951	0.00893985476408152	0	0	0.191384246669948	-0.00351284462939599	0.0200654985772019	-0.0204609473383138	0.00726193449978352	0	0	-0.430267857155973	0.00377502506975408	-1.84979034472715e-05	0	0	-0.0263051984353424	0.00143301377227259	0
R-HSA-1430728	Metabolism	-0.761036760361842	-0.258739742723563	-0.607044219879305	0	0	0.281883758711303	-2.26691668165515	-0.707430618142181	0.0580809402113657	0.491146355211471	0	0	-1.32776787615035	0.641058956701839	0.00794359647198155	0	0	-1.8157659501303	1.93812431932156	0
R-HSA-1433557	Signaling by SCF-KIT	5.51803519699416e-08	-0.0814941359922896	-0.0141447380401802	0	0	-0.053208188930773	-1.1201606048218e-05	0.00316623632100824	-0.0310846308576726	-0.0257016487923637	0	0.202462599650398	-0.930104367213752	0.0803971256714397	0.0227433057173324	0	0	-0.278363005355946	-0.00475133473235375	0
R-HSA-1433559	Regulation of KIT signaling	0	-0.023865439173587	-0.00612519841614178	0	0	-0.0145928779071273	-8.99679391065134e-06	-0.00274019522074705	0.00328231710267958	0.0115979355326314	0	0	-0.313100114426856	0.0174408064416072	0.00326074482545336	0	0	-0.0427517643242597	-0.000220797436535934	0
R-HSA-1433617	Regulation of signaling by NODAL	0	-1.31968916395706e-05	0.000534017627140045	0	0	-0.00162032215186054	-2.72240484144385e-07	-0.0796711659942571	-0.00578687887222875	-0.00172621397571598	0	0	-0.0714337602093854	0.00410596905288745	-1.30351810101795e-06	0	0	0.000663023776105183	6.93409157916631e-06	0
R-HSA-1442490	Collagen degradation	0	0.00494215835430813	-0.0120153110418553	0	0	-0.00623589768729558	-1.03152315802961e-06	-0.012040607615618	-0.0667286292985018	-0.00826705341574692	0	0	-0.10229574475949	0.00351971073696962	0.00321741694191972	0	0	-0.00864607495677595	-0.00175260157328548	0
R-HSA-1445148	Translocation of SLC2A4 (GLUT4) to the plasma membrane	5.51803519699416e-08	-0.0186369012535798	0.00898217973975286	0	0	0.000617431240773001	-5.04746018057933e-06	-0.00274583292604838	0.00207068847578834	0.134036705401604	0	0	-0.273338768457259	0.00361277497632832	0.012856169072391	0	0	0.00284486815117193	9.0752380816945e-05	0
R-HSA-1461957	Beta defensins	-2.9666855897818e-10	-0.00787728831163571	-0.00659378377807241	0	0	-0.00923113645869492	4.57436682880213e-07	5.56354463009554e-07	0.0054998320677426	0.00463424584758089	0	0	-0.237369341222628	0.00372123073758258	9.74888227885664e-06	0	0	0.000565217685851669	-0.000935175018969705	0
R-HSA-1461973	Defensins	-2.9666855897818e-10	-0.00787728831163571	-0.00659378377803949	0	0	-0.00923113645869492	4.62110862117438e-07	5.56354463009554e-07	0.0054998370732934	0.000471240588970278	0	0	-0.237379851011661	0.00394369845650283	9.74887189137809e-06	0	0	0.000840346315123029	-0.000931963453010584	0
R-HSA-1462054	Alpha-defensins	0	0	3.29200666930776e-14	0	0	0	4.67417923722563e-09	0	5.00555079799025e-09	-0.00416300525861063	0	0	-1.05097890330031e-05	0.000222467718920243	-1.03874785308645e-11	0	0	0.000275128629271361	3.21156595912155e-06	0
R-HSA-1474151	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	-5.00492003695931e-05	-0.00791520978578332	0.00869613548294138	0	0	0.000711808501291791	-0.00145686238473687	-0.00274134807602172	-0.00192482727747732	0.151843587045301	0	0	-0.205415634367976	0.0477372369166081	0.00642283597224044	0	0	0.0262463711010607	0.00078433335005502	0
R-HSA-1474165	Reproduction	5.51803519699416e-08	-0.0304866047852375	0.00709888557837161	0	0	-0.0175946479975511	-0.00123717963362651	-0.0109845251813424	0.0541165155886497	-0.00230375487259177	0	0	-1.89657167665977	0.0274659563406407	0.00322663888331271	0	0	-0.00877885353977636	0.00998549193203258	0
R-HSA-1474228	Degradation of the extracellular matrix	0.00529313986014111	-0.0190267790472935	-0.0141955471029463	0	0	-0.0376355710459798	-3.31229090634206e-06	-0.0885753438608914	-0.0685253411707789	-0.0162764386941833	0	0	-0.701695294365391	0.0344151615238844	0.00966731051700161	0	0	-0.0494509933343101	-0.00289262779043779	0
R-HSA-1474244	Extracellular matrix organization	-0.00756157348794675	-0.183279365212274	-0.0189680884623536	-0.28582955244762	0	-0.0452264930898885	-3.69032183856349e-06	-0.0854874546674345	-0.0596497699124687	-0.00403140245787036	0	0	-1.30458139791493	0.321023668912761	0.0196191187933566	0	0	-0.0485519650919093	-0.00242051302510254	0
R-HSA-1474290	Collagen formation	0	-0.151872693898712	-0.0132371811799525	-0.28582955244762	0	-0.0062444373380568	-2.03251306658235e-06	-0.00343454226747724	-0.0560708174763045	0.00709911342951358	0	0	-0.343453634841833	-0.000970037064691088	0.0131479691528255	0	0	-0.0233833095358325	-0.000629915273909307	0
R-HSA-1475029	Reversible hydration of carbon dioxide	0	-3.43710380915985e-06	2.11564504224732e-09	0	0	-5.46216958350028e-15	-2.62639248788769e-10	-5.09452825631211e-14	1.62325690440079e-06	6.6529341549027e-08	0	0	-4.83771971072739e-08	-1.30317964486289e-08	2.95970768505588e-09	0	0	-2.24417203687161e-05	-3.75288280939208e-06	0
R-HSA-1480926	O2/CO2 exchange in erythrocytes	0	-3.38155393217467e-15	-2.94408162825538e-10	0	0	-4.76856074750024e-15	-2.26679932676262e-07	-4.44760403328835e-14	5.01707929578438e-14	-6.12925968904065e-11	0	0	5.72436011169013e-10	-1.01136490949735e-11	1.94691557420378e-13	0	0	-1.59620450686779e-05	4.14019691132732e-12	0
R-HSA-1482788	Acyl chain remodelling of PC	-0.00342019601862768	-4.16111558731632e-06	-0.00597891946098711	0	0	-1.11344859387204e-06	-1.89983386373339e-05	-3.25736066578528e-09	2.15627619087735e-06	8.11493458314725e-05	0	0	0.000480005250926096	-0.000179792514771948	3.99387954518466e-06	0	0	-0.131574081730526	9.35713066913198e-06	0
R-HSA-1482798	Acyl chain remodeling of CL	-0.00342019601862768	3.55801742472691e-05	-0.0059785184459335	0	0	-1.25023635725867e-06	-3.18753952741897e-08	-4.74056245244301e-06	-0.0358963485768171	0.00627013115059662	0	0	-0.0696419095289743	-0.000320223609340651	3.93285562952316e-06	0	0	-0.0261072567986915	7.0335601374729e-06	0
R-HSA-1482801	Acyl chain remodelling of PS	-0.00342019601862768	0.00521863798095306	-0.00598250405558446	0	0	-1.1134487576117e-06	-4.23817424587978e-07	-3.25546734663168e-09	2.22298934698048e-06	-0.00215277634669754	0	0	-0.0345338715783562	0.00417321393852332	5.35503350567188e-07	0	0	-0.114615244919756	-1.10703153759206e-06	0
R-HSA-1482839	Acyl chain remodelling of PE	-0.00342019601862768	-4.16112574829762e-06	-0.00597891945659064	0	0	-1.11344855001538e-06	-4.5573133488493e-07	-3.25786777973329e-09	2.366915813002e-06	8.21474262361109e-05	0	0	0.000479619124098816	-0.000181255950029841	3.99559473884647e-06	0	0	-0.132993088244738	9.35359191535104e-06	0
R-HSA-1482883	Acyl chain remodeling of DAG and TAG	-0.00723893503809675	-9.63221385932205e-06	-0.0126542082953451	0	0	-1.56007605829819e-06	-1.01155910932307e-06	-6.88198144479940e-09	2.93962396852109e-05	2.69391541664276e-05	0	0	-0.000206975308129187	-0.000129155900171672	8.38239468684372e-06	0	0	-0.00688636017805694	2.63276443760792e-05	0
R-HSA-1482922	Acyl chain remodelling of PI	-0.00342019601862768	-4.17737563925322e-06	-0.00597890340270945	0	0	-1.11344891167826e-06	-3.26131185139044e-07	-3.2536858773052e-09	8.22901841760572e-06	4.96754593236315e-05	0	0	-9.86700903979872e-05	-4.12277068563333e-05	3.98205294818861e-06	0	0	-0.0982797983429379	1.27407758071765e-05	0
R-HSA-1482925	Acyl chain remodelling of PG	-0.00342019601862768	-4.16107493864596e-06	-0.00597891947233405	0	0	-1.11344881640934e-06	-3.3331480620288e-07	-3.25478747043263e-09	-4.41604616853322e-07	7.36492527118608e-05	0	0	0.000481491306176983	-0.000164302063608753	3.98544219273755e-06	0	0	-0.0985959022044194	9.42494136324435e-06	0
R-HSA-1483076	Synthesis of CL	0	0	0	0	0	0	-1.04118756222949e-15	0	0	0	0	0	0	0	0	0	0	-1.95338060306398e-05	1.17030259770077e-09	0
R-HSA-1483101	Synthesis of PS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.51327490191818e-05	0	0
R-HSA-1483115	Hydrolysis of LPC	-0.00342019601862768	3.12271820495508e-06	-0.00597883715055939	0	0	-1.11344909189157e-06	-3.88134600783158e-07	-3.2516020736082e-09	6.96287606070868e-06	8.55055003388891e-05	0	0	0.000480962599536481	-0.000143367542679592	3.96905130548931e-06	0	0	-0.131868019550565	9.31972205178917e-06	0
R-HSA-1483148	Synthesis of PG	0	-1.34807542834266e-05	-1.28427219702076e-07	0	0	0.00265343701243351	-1.49893221043236e-07	-8.5238702511427e-08	-0.00313765439278529	2.96993734816642e-05	0	0	-0.00119488162733184	0.000182933028519649	1.19648619343899e-08	0	0	-0.0645462298351047	1.92575548037945e-06	0
R-HSA-1483152	Hydrolysis of LPE	-0.00342019601862768	-4.17737558256496e-06	-0.00597890333458655	0	0	-1.11344944051532e-06	-6.75140014207343e-08	-3.24757094240831e-09	2.19685255120167e-06	3.21868039469393e-05	0	0	-9.85961545651721e-05	-2.01264649436937e-06	3.96198930474439e-06	0	0	-0.0265931194667607	1.29198686591664e-05	0
R-HSA-1483166	Synthesis of PA	-0.00526076510635855	-1.61405294753842e-05	-0.00597938103987658	0	0	0.00265231512774626	-3.74398880532771e-07	-9.0284342159407e-08	-0.00313641047008733	0.161014367861837	0	0	-0.00113652303784574	0.00917376070807568	3.98931290644183e-06	0	0	-0.14281482530084	1.73685142399774e-05	0
R-HSA-1483191	Synthesis of PC	0	-2.24501739117081e-09	-0.00709544606621246	0	0	-5.34608948179324e-05	-0.000540288803112478	-8.52387531043633e-08	-5.3624811780521e-05	5.78443495581883e-05	0	0	-0.000115992985674031	-0.00024778018014808	4.69289214391204e-06	0	0	-0.000610639380688047	1.5341977073317e-06	0
R-HSA-1483196	PI and PC transport between ER and Golgi membranes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.40718779400805e-07	0	0
R-HSA-1483206	Glycerophospholipid biosynthesis	-0.00907950412582766	0.00524822964399846	-0.0197534194498106	0	0	0.00259827205396889	-0.000559628320208351	-4.84189667547079e-06	-0.0390627744385661	0.165094237097984	0	0	-0.106453280562728	0.0130080526834134	9.64348611266105e-06	0	0	-0.224162320121609	1.87109208052844e-05	0
R-HSA-1483213	Synthesis of PE	0	0	-0.00709755065633763	0	0	0	-2.3344149980203e-08	0	-2.57710598550722e-06	7.81164240021865e-05	0	0	-0.000111463299293628	-0.000117391552495805	4.69414722953475e-06	0	0	-0.000106266797567175	1.02719196367956e-07	0
R-HSA-1483226	Synthesis of PI	0	0	0	0	0	0	-7.55076477599787e-14	0	0	0	0	0	0	0	0	0	0	-0.000594974615127981	8.49119551442895e-08	0
R-HSA-1483248	Synthesis of PIPs at the ER membrane	0	-6.4005491155814e-08	1.31292082319379e-06	0	0	-1.71850985953137e-05	-8.94318568233431e-10	-0.0199254297678811	-6.01077173894443e-06	-1.74506022756463e-06	0	0	-0.000140179349998591	2.23447617503267e-07	-4.6523951126609e-09	0	0	-0.00086621054525681	1.65732731418896e-08	0
R-HSA-1483249	Inositol phosphate metabolism	0.00724882294540381	-0.0281039623403278	-0.0161073392551558	0	0	-0.0357737670042982	-0.000320213639130075	-0.00351947725708537	0.0232280032805819	0.00528208263636742	0	0	-0.384915573178666	0.0772390438587198	2.64650422723301e-05	0	0	-0.117505028018775	-0.112891591971091	0
R-HSA-1483255	PI Metabolism	-0.0034201408382757	-0.0301912158575778	-0.0227038815130851	0	0	-0.0396952017706061	-2.03895413064403e-06	-0.0365342352459242	0.100254254842348	0.0106672134729211	0	0	-0.661740034014883	0.0750781507564617	3.10596801658306e-05	0	0	-0.180882163412508	0.000753670061540891	0
R-HSA-1483257	Phospholipid metabolism	-0.0090794489454757	-0.0249545640574823	-0.0364787470174971	0	0	-0.0396915700119448	-0.00056053063873025	-0.0365389993109752	0.064319535276548	0.176089765124246	0	0	-0.731462617495658	0.0840395800736924	3.67499393966829e-05	0	0	-0.391217632133285	0.000752601693493156	0
R-HSA-1489509	DAG and IP3 signaling	0	-0.0130452638139525	-0.00862327439666893	0	0	0.00471893982076507	-4.69511869000963e-05	-0.00842059312382371	-0.0398055706877437	-0.00693046313146073	0	0	-0.344055622910378	0.0160370279469598	1.1057612747021e-05	0	0	-1.09717935695318	-0.00369278288320518	0
R-HSA-1500620	Meiosis	5.51803519699416e-08	-0.0304866047852375	0.00709888557837161	0	0	-0.0175946479975511	-0.00123717961209372	-0.0109845251813424	0.0541165155886497	-0.00230375487319929	0	0	-1.89657167665976	0.0274659563454787	0.00322663888331271	0	0	-0.00875055806890667	0.00998549184125577	0
R-HSA-1500931	Cell-Cell communication	0	-0.0156886384520166	-0.0108485719823245	0	0	-0.0078524593576627	-1.6656876769786e-06	-0.0172359171569676	-0.0633027297878558	-0.00853194107601689	0	0	-0.837140009329257	0.198173986577608	1.51464438713418e-05	0	0	-0.118730462295709	0.000312918275713005	0
R-HSA-1502540	Signaling by Activin	0.00529319504049308	0.0137562816439472	-0.0170946858587599	0	0	-0.0575856208979832	-2.00562681189081e-06	-0.0706218819432961	-0.0532481180428892	-0.0672315383057385	0	0	-0.800739346376651	0.0586788129549967	0.00321817493035867	0	0	-0.0591501940124357	-0.00319287759382475	0
R-HSA-1538133	G0 and Early G1	0	-0.139218481045341	-0.0239967947648397	0	0	-0.0650089029540985	-1.44682791807505e-06	-0.0247448975933975	-0.0183498676724341	-0.00746480790034568	0	0	-1.08984104434828	0.0974475534394178	0.0352537119187427	0	0	-0.00483523242232182	-0.0033998108794236	0
R-HSA-156580	Phase II - Conjugation of compounds	-3.72528797719652e-07	-0.000108060420286149	0.00461032961888125	0	0	-0.00432388642224865	-0.0130872580621741	-0.124067488698559	-0.00592644078888949	-0.00428948327930176	0	0	-0.00353821265624345	0.0314436744702944	-3.04137968734399e-06	0	0	-0.0308521962932388	0.0019604287898925	0
R-HSA-156581	Methylation	0	-3.87637634551917e-05	0.00444734623940857	0	0	-5.82804429238198e-11	-0.0102243414652086	0	-2.56710022395014e-05	0.000342120898066753	0	0	0.000306462337886175	-0.000262490017573829	-2.91640052928812e-06	0	0	-6.30661789677998e-05	0.0019491934849883	0
R-HSA-156582	Acetylation	0	0	0	0	0	0	-7.93065796412694e-08	0	0	-1.6939693291581e-08	0	0	-1.73356807966354e-12	-7.30920533523259e-11	0	0	0	-6.64239364248974e-07	2.55277565772814e-10	0
R-HSA-156584	Cytosolic sulfonation of small molecules	0	-2.25793524228355e-08	0.000107621070164444	0	0	-0.00425298204107785	-1.67515545341649e-07	-0.124037976741321	-0.00583978633598082	-0.00427935997230812	0	0	-0.000531588159027691	0.000111308962694374	-7.14404396395157e-08	0	0	-0.0299736772069824	3.40176535464518e-06	0
R-HSA-156587	Amino Acid conjugation	0	0	0	0	0	0	-2.43834404949255e-07	0	0	-4.36673414030466e-10	0	0	8.93609630520234e-13	-3.66860278323023e-10	0	0	0	0.00017647496782345	1.02352185406378e-11	0
R-HSA-156588	Glucuronidation	0	-1.72291156608242e-09	1.78265477446049e-07	0	0	-9.75742981663227e-15	-8.79487360164079e-05	-9.10068813315029e-14	1.81855939868735e-05	-7.2306529964507e-06	0	0	-0.00282849034375052	-0.000131262855778081	-6.25423591963113e-08	0	0	-0.000245554357732262	1.10693576873297e-06	0
R-HSA-156590	Glutathione conjugation	-3.72528797719652e-07	-6.92740772199401e-05	5.53630576225908e-05	0	0	-7.09043228806033e-05	-0.00277909899448923	-2.95119571467278e-05	-5.39896895588388e-05	-0.000352023188893879	0	0	-0.000486307177852881	0.031596540058908	8.88635587298617e-09	0	0	-0.00037095021683909	6.74253874535718e-06	0
R-HSA-1566948	Elastic fibre formation	-0.00756157319127819	-0.0186886090788878	-0.0116891409150673	0	0	-0.0288583173335454	-2.13531620618374e-06	0.00900467572289871	-0.0161010048567616	0.046001583045103	0	0	-0.792071918995471	0.325119272530115	0.00966191421406061	0	0	-0.00460155571651674	-0.00320474337276982	0
R-HSA-1566977	Fibronectin matrix formation	0	0.00512286595848131	-0.00886491556665897	0	0	-0.00399683547288257	1.03894141091399e-08	-6.73031015153996e-06	-0.0375512389490182	3.42723189349671e-06	0	0	-0.138887173615114	0.153821397186629	0.00321514432566558	0	0	-0.00301685167788557	0.000958003777041874	0
R-HSA-156711	Polo-like kinase mediated events	0	-0.0390103233105137	-0.011461917434145	0	0	-0.0133982228313473	-1.66840164151998e-06	-0.0192348013459063	0.0221325989930607	0.0234754324043626	0	0.202462599650398	-0.479022016010905	0.00289928484246478	0.0128822106469868	0	0	0.00143696941105161	3.497071466703e-05	0
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	-0.0899833776223988	-0.00823994011386125	-0.154487564595794	0	-0.269950132867196	-5.04665950348261e-05	-6.93544181394708e-05	-0.00549809411722395	0.0135631481868817	0.00400004269148091	0	0	-0.103704547352443	-0.000835411161367437	0.00671355323066091	0	0	1.32129933411794e-05	-0.00231261837245371	0
R-HSA-156842	Eukaryotic Translation Elongation	0	-0.00649614736834574	0.00219402695224924	0	0	3.54843770614711e-08	-7.98135159643809e-05	3.42361538699854e-07	0.00136243867703367	0.00011198074187786	0	0	2.19313628526417e-05	6.4892668292431e-07	2.84550248371591e-06	0	0	2.48015687122726e-05	8.51055168940413e-08	0
R-HSA-156902	Peptide chain elongation	0	-0.00649614736834574	0.00219402695224924	0	0	3.54843770614711e-08	-7.98135159643809e-05	3.42361538699854e-07	0.00136243867703367	0.00011198074187786	0	0	2.19313628526417e-05	6.4892668292431e-07	2.84550248371591e-06	0	0	2.51606957108154e-05	8.51055168940412e-08	0
R-HSA-157118	Signaling by NOTCH	-0.00694483986163959	-0.149077291264709	-0.00292770495343679	0	0	-0.0654102455898247	-5.95558533515401e-05	-0.0999667872156415	-0.0271409083283702	0.268145460486019	0	0.202462599650398	-3.00959623012122	0.574771246505855	-0.32447769731903	0	0	-0.0306545754261007	1.80750661080236	0
R-HSA-157579	Telomere Maintenance	0	-0.0174182353494923	0.00341428168417479	0	0	0.00246741543023404	-1.50513181271064e-05	-4.82561932745732e-06	0.141467013945882	0.00440585806622978	0	0	-1.37907983862231	0.00828660966048909	0.00322101362023466	0	0	-0.00950801858363135	0.00853539941213128	0
R-HSA-157858	Gap junction trafficking and regulation	0	-0.00607426466614448	-0.00205830221818703	0	0	0.0671350842384273	-1.49742025163891e-07	-0.00549235107918557	0.106397340902426	0.156202371653799	0	0	-0.252660664859251	0.014194385715469	8.40099216600756e-06	0	0	-0.0224310487493085	0.000562351363541193	0
R-HSA-15869	Nucleotide metabolism	0	0.00519026265967164	0.000259656854957935	0	0	0.0261079810822026	-0.0125237671482997	-0.00282950660553766	0.00844951019000316	-0.00883265136312601	0	0	-0.140990246500478	-0.000485705946637836	-7.55093957101956e-06	0	0	-0.00506408575144563	0.00120213554406339	0
R-HSA-1592230	Mitochondrial biogenesis	0.00529313986014111	-0.0315729779532525	-0.0148028491568607	0	0	-0.0233511928812419	-1.37656881953932e-05	0.00355748675067187	0.0459694131716004	-0.0335257210788595	0	0	-0.723460294998836	0.0331407761361565	3.99980770683761e-05	0	0	0.00203954703397126	0.0412139009025568	0
R-HSA-159227	Transport of the SLBP independent Mature mRNA	0	0.00511774063774997	0.000198893007559724	0	0	-2.69280455820245e-06	-1.56723049309625e-05	-0.0027468082429997	0.0061633059499029	0.00426324257354981	0	0	-0.0771092515226701	0.000327343701607417	-0.0262075641255996	0	0	-0.000342398604956863	-1.00195409542943e-05	0
R-HSA-159230	Transport of the SLBP Dependant Mature mRNA	0	0.00511774063774997	0.000198893007559724	0	0	-2.69280455820245e-06	-1.56723049309625e-05	-0.0027468082429997	0.0061633059499029	0.00426324257354981	0	0	-0.0771092515226701	0.000327343701607417	-0.0262075641255996	0	0	-0.000342398605114233	-1.00195409542943e-05	0
R-HSA-159231	Transport of Mature mRNA Derived from an Intronless Transcript	0	0.00511774063774997	0.000198893007559724	0	0	-2.69280455820245e-06	-1.56874359832252e-05	-0.0027468082429997	0.0061633059499029	0.00426324257354857	0	0	-0.0771092818684949	0.000327343703216139	-0.0262075641255996	0	0	-0.000342549165558164	-1.0019445471252e-05	0
R-HSA-159234	Transport of Mature mRNAs Derived from Intronless Transcripts	0	0.00511774063774997	0.000198893007559724	0	0	-2.69280455820245e-06	-1.56874359832252e-05	-0.0027468082429997	0.0061633059499029	0.00426324257354857	0	0	-0.0771092818684949	0.000327343703216139	-0.0262075641255996	0	0	-0.000342549165715534	-1.0019445471252e-05	0
R-HSA-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	0	-0.0317431058238708	4.29103946748473e-05	0	0	-0.00268139179343395	-1.77391679843736e-05	-9.48038293613243e-06	-0.0358140072392579	-0.00319639255077757	0	0	-0.108728047883371	0.00038307358754365	-0.027677385782912	0	0	-0.00147758353786099	-0.00144087413337168	0
R-HSA-1592389	Activation of Matrix Metalloproteinases	0.00529313986014111	-0.0133193847417914	-0.00968338177536795	0	0	-0.0309715244941349	-2.94295666544147e-06	0.00863490160618951	-0.0595215551553256	0.00523403890083298	0	0	-0.35472100999776	0.0214630322824319	0.00323023224643156	0	0	-0.0335661901836954	-0.0021726940011635	0
R-HSA-159418	Recycling of bile acids and salts	0.00529313986014111	0.0139473428256831	0.0047976247553393	0	0	-0.0105195440973558	-4.25169919620295e-07	0.0173058372642091	0.00159322401674069	0.017994064779704	0	0	-0.172109783699652	0.00760659889797764	-1.52981737072113e-05	0	0	-0.00807085208622049	-3.68575325535071e-05	0
R-HSA-159424	Conjugation of carboxylic acids	0	0	0	0	0	0	-2.43834404949255e-07	0	0	-4.36673414030466e-10	0	0	8.93609630520234e-13	-3.66860278323023e-10	0	0	0	0.00017647496782345	1.02352185406378e-11	0
R-HSA-159740	Gamma-carboxylation of protein precursors	0	-0.0317502421380298	-4.84265813628721e-05	0	0	-0.00258449743144805	-3.83834687757256e-07	-4.6911477241163e-07	4.43699001982582e-05	-0.000196802231253	0	0	0.000639499247510693	-0.000113661909409297	2.56795234223186e-05	0	0	-0.242694523827234	-0.000585814373340696	0
